"","state","year","five_year_age_groups","deaths","population","suicides_per_100k","spending","revenue","total_population","spending_per_100k","revenue_per_100k"
"3679","Oklahoma",2018,"20-24 years",53,273690,19.4,428295067.666667,1.0028e+10,3943079,10861944.8828356,254319023.281045
"3680","Oklahoma",2018,"25-29 years",82,280849,29.2,428295067.666667,1.0028e+10,3943079,10861944.8828356,254319023.281045
"3681","Oklahoma",2018,"30-34 years",74,262369,28.2,428295067.666667,1.0028e+10,3943079,10861944.8828356,254319023.281045
"3682","Oklahoma",2018,"35-39 years",62,261410,23.7,428295067.666667,1.0028e+10,3943079,10861944.8828356,254319023.281045
"3683","Oklahoma",2019,"10-14 years",12,270141,4.4,453555659,1.0815e+10,3956971,11462193.1522874,273315119.064557
"3684","Oklahoma",2019,"15-19 years",51,264914,19.3,453555659,1.0815e+10,3956971,11462193.1522874,273315119.064557
"3685","Oklahoma",2019,"20-24 years",70,274648,25.5,453555659,1.0815e+10,3956971,11462193.1522874,273315119.064557
"3686","Oklahoma",2019,"25-29 years",69,279982,24.6,453555659,1.0815e+10,3956971,11462193.1522874,273315119.064557
"3687","Oklahoma",2019,"30-34 years",72,263611,27.3,453555659,1.0815e+10,3956971,11462193.1522874,273315119.064557
"3688","Oklahoma",2019,"35-39 years",74,264742,28,453555659,1.0815e+10,3956971,11462193.1522874,273315119.064557
"3689","Oregon",1999,"15-19 years",26,244611,10.6,233771961,5.278e+09,3393941,6887920.59143043,155512426.409298
"3690","Oregon",1999,"20-24 years",30,225328,13.3,233771961,5.278e+09,3393941,6887920.59143043,155512426.409298
"3691","Oregon",1999,"25-29 years",33,232622,14.2,233771961,5.278e+09,3393941,6887920.59143043,155512426.409298
"3692","Oregon",1999,"30-34 years",35,234262,14.9,233771961,5.278e+09,3393941,6887920.59143043,155512426.409298
"3693","Oregon",1999,"35-39 years",52,260244,20,233771961,5.278e+09,3393941,6887920.59143043,155512426.409298
"3694","Oregon",2000,"15-19 years",31,244427,12.7,252148993,6.151e+09,3421399,7369762.8660089,179780259.478652
"3695","Oregon",2000,"20-24 years",43,230406,18.7,252148993,6.151e+09,3421399,7369762.8660089,179780259.478652
"3696","Oregon",2000,"25-29 years",35,233850,15,252148993,6.151e+09,3421399,7369762.8660089,179780259.478652
"3697","Oregon",2000,"30-34 years",30,236845,12.7,252148993,6.151e+09,3421399,7369762.8660089,179780259.478652
"3698","Oregon",2000,"35-39 years",42,255751,16.4,252148993,6.151e+09,3421399,7369762.8660089,179780259.478652
"3699","Oregon",2001,"15-19 years",15,246236,6.1,279355768.333333,5.736e+09,3467937,8055387.63631904,165400928.563581
"3700","Oregon",2001,"20-24 years",30,239003,12.6,279355768.333333,5.736e+09,3467937,8055387.63631904,165400928.563581
"3701","Oregon",2001,"25-29 years",40,229382,17.4,279355768.333333,5.736e+09,3467937,8055387.63631904,165400928.563581
"3702","Oregon",2001,"30-34 years",47,243274,19.3,279355768.333333,5.736e+09,3467937,8055387.63631904,165400928.563581
"3703","Oregon",2001,"35-39 years",52,248534,20.9,279355768.333333,5.736e+09,3467937,8055387.63631904,165400928.563581
"3704","Oregon",2002,"15-19 years",21,247064,8.5,280812649.333333,5.588e+09,3513424,7992563.64541636,159047128.954547
"3705","Oregon",2002,"20-24 years",39,246588,15.8,280812649.333333,5.588e+09,3513424,7992563.64541636,159047128.954547
"3706","Oregon",2002,"25-29 years",35,230702,15.2,280812649.333333,5.588e+09,3513424,7992563.64541636,159047128.954547
"3707","Oregon",2002,"30-34 years",38,247580,15.3,280812649.333333,5.588e+09,3513424,7992563.64541636,159047128.954547
"3708","Oregon",2002,"35-39 years",42,243943,17.2,280812649.333333,5.588e+09,3513424,7992563.64541636,159047128.954547
"3709","Oregon",2003,"15-19 years",16,247485,6.5,278451117,5.913e+09,3547376,7849495.4298614,166686587.494531
"3710","Oregon",2003,"20-24 years",47,250274,18.8,278451117,5.913e+09,3547376,7849495.4298614,166686587.494531
"3711","Oregon",2003,"25-29 years",35,232626,15,278451117,5.913e+09,3547376,7849495.4298614,166686587.494531
"3712","Oregon",2003,"30-34 years",36,248435,14.5,278451117,5.913e+09,3547376,7849495.4298614,166686587.494531
"3713","Oregon",2003,"35-39 years",48,240047,20,278451117,5.913e+09,3547376,7849495.4298614,166686587.494531
"3714","Oregon",2004,"15-19 years",16,248790,6.4,297011168.333333,6.12e+09,3569463,8320892.19956429,171454361.622463
"3715","Oregon",2004,"20-24 years",52,249676,20.8,297011168.333333,6.12e+09,3569463,8320892.19956429,171454361.622463
"3716","Oregon",2004,"25-29 years",34,234034,14.5,297011168.333333,6.12e+09,3569463,8320892.19956429,171454361.622463
"3717","Oregon",2004,"30-34 years",32,245397,13,297011168.333333,6.12e+09,3569463,8320892.19956429,171454361.622463
"3718","Oregon",2004,"35-39 years",53,238490,22.2,297011168.333333,6.12e+09,3569463,8320892.19956429,171454361.622463
"3719","Oregon",2005,"15-19 years",17,252412,6.7,326842408,7.324e+09,3613202,9045782.88177633,202701094.486276
"3720","Oregon",2005,"20-24 years",42,249979,16.8,326842408,7.324e+09,3613202,9045782.88177633,202701094.486276
"3721","Oregon",2005,"25-29 years",29,239331,12.1,326842408,7.324e+09,3613202,9045782.88177633,202701094.486276
"3722","Oregon",2005,"30-34 years",43,242488,17.7,326842408,7.324e+09,3613202,9045782.88177633,202701094.486276
"3723","Oregon",2005,"35-39 years",47,244061,19.3,326842408,7.324e+09,3613202,9045782.88177633,202701094.486276
"3724","Oregon",2006,"15-19 years",20,255894,7.8,347364396.333333,7.73e+09,3670883,9462693.2085096,210576038.517163
"3725","Oregon",2006,"20-24 years",52,250395,20.8,347364396.333333,7.73e+09,3670883,9462693.2085096,210576038.517163
"3726","Oregon",2006,"25-29 years",45,247606,18.2,347364396.333333,7.73e+09,3670883,9462693.2085096,210576038.517163
"3727","Oregon",2006,"30-34 years",31,241351,12.8,347364396.333333,7.73e+09,3670883,9462693.2085096,210576038.517163
"3728","Oregon",2006,"35-39 years",55,251158,21.9,347364396.333333,7.73e+09,3670883,9462693.2085096,210576038.517163
"3729","Oregon",2007,"15-19 years",21,258529,8.1,367129547.666667,6.84e+09,3722417,9862665.78050408,183751578.611424
"3730","Oregon",2007,"20-24 years",37,250519,14.8,367129547.666667,6.84e+09,3722417,9862665.78050408,183751578.611424
"3731","Oregon",2007,"25-29 years",38,256345,14.8,367129547.666667,6.84e+09,3722417,9862665.78050408,183751578.611424
"3732","Oregon",2007,"30-34 years",51,243190,21,367129547.666667,6.84e+09,3722417,9862665.78050408,183751578.611424
"3733","Oregon",2007,"35-39 years",47,255203,18.4,367129547.666667,6.84e+09,3722417,9862665.78050408,183751578.611424
"3734","Oregon",2008,"15-19 years",27,259067,10.4,389681976,8.493e+09,3768748,10339825.7458445,225353353.421348
"3735","Oregon",2008,"20-24 years",35,251488,13.9,389681976,8.493e+09,3768748,10339825.7458445,225353353.421348
"3736","Oregon",2008,"25-29 years",42,261300,16.1,389681976,8.493e+09,3768748,10339825.7458445,225353353.421348
"3737","Oregon",2008,"30-34 years",33,248520,13.3,389681976,8.493e+09,3768748,10339825.7458445,225353353.421348
"3738","Oregon",2008,"35-39 years",48,256332,18.7,389681976,8.493e+09,3768748,10339825.7458445,225353353.421348
"3739","Oregon",2009,"15-19 years",17,257262,6.6,391173490.333333,6.952e+09,3808600,10270794.7889863,182534264.559156
"3740","Oregon",2009,"20-24 years",40,252916,15.8,391173490.333333,6.952e+09,3808600,10270794.7889863,182534264.559156
"3741","Oregon",2009,"25-29 years",41,265456,15.4,391173490.333333,6.952e+09,3808600,10270794.7889863,182534264.559156
"3742","Oregon",2009,"30-34 years",38,254873,14.9,391173490.333333,6.952e+09,3808600,10270794.7889863,182534264.559156
"3743","Oregon",2009,"35-39 years",50,254500,19.6,391173490.333333,6.952e+09,3808600,10270794.7889863,182534264.559156
"3744","Oregon",2010,"15-19 years",17,254860,6.7,387762565,7.328e+09,3831074,10121510.704309,191277954.954668
"3745","Oregon",2010,"20-24 years",37,253048,14.6,387762565,7.328e+09,3831074,10121510.704309,191277954.954668
"3746","Oregon",2010,"25-29 years",42,265033,15.8,387762565,7.328e+09,3831074,10121510.704309,191277954.954668
"3747","Oregon",2010,"30-34 years",44,259111,17,387762565,7.328e+09,3831074,10121510.704309,191277954.954668
"3748","Oregon",2010,"35-39 years",59,251163,23.5,387762565,7.328e+09,3831074,10121510.704309,191277954.954668
"3749","Oregon",2011,"15-19 years",18,249715,7.2,384264801.666667,8.456e+09,3871859,9924555.66348534,218396382.719515
"3750","Oregon",2011,"20-24 years",48,262278,18.3,384264801.666667,8.456e+09,3871859,9924555.66348534,218396382.719515
"3751","Oregon",2011,"25-29 years",55,264609,20.8,384264801.666667,8.456e+09,3871859,9924555.66348534,218396382.719515
"3752","Oregon",2011,"30-34 years",49,265896,18.4,384264801.666667,8.456e+09,3871859,9924555.66348534,218396382.719515
"3753","Oregon",2011,"35-39 years",56,246800,22.7,384264801.666667,8.456e+09,3871859,9924555.66348534,218396382.719515
"3754","Oregon",2012,"15-19 years",30,246339,12.2,384229420.666667,8.866e+09,3899353,9853671.12612443,227371053.608124
"3755","Oregon",2012,"20-24 years",37,266337,13.9,384229420.666667,8.866e+09,3899353,9853671.12612443,227371053.608124
"3756","Oregon",2012,"25-29 years",62,262098,23.7,384229420.666667,8.866e+09,3899353,9853671.12612443,227371053.608124
"3757","Oregon",2012,"30-34 years",48,270983,17.7,384229420.666667,8.866e+09,3899353,9853671.12612443,227371053.608124
"3758","Oregon",2012,"35-39 years",49,248766,19.7,384229420.666667,8.866e+09,3899353,9853671.12612443,227371053.608124
"3759","Oregon",2013,"15-19 years",41,245971,16.7,393492169,9.276e+09,3930065,10012357.785431,236026630.602802
"3760","Oregon",2013,"20-24 years",44,268486,16.4,393492169,9.276e+09,3930065,10012357.785431,236026630.602802
"3761","Oregon",2013,"25-29 years",51,261570,19.5,393492169,9.276e+09,3930065,10012357.785431,236026630.602802
"3762","Oregon",2013,"30-34 years",47,274210,17.1,393492169,9.276e+09,3930065,10012357.785431,236026630.602802
"3763","Oregon",2013,"35-39 years",53,253819,20.9,393492169,9.276e+09,3930065,10012357.785431,236026630.602802
"3764","Oregon",2014,"15-19 years",34,244381,13.9,418670146,9.946e+09,3970239,10545212.6685572,250513885.939864
"3765","Oregon",2014,"20-24 years",56,267845,20.9,418670146,9.946e+09,3970239,10545212.6685572,250513885.939864
"3766","Oregon",2014,"25-29 years",51,266675,19.1,418670146,9.946e+09,3970239,10545212.6685572,250513885.939864
"3767","Oregon",2014,"30-34 years",58,277362,20.9,418670146,9.946e+09,3970239,10545212.6685572,250513885.939864
"3768","Oregon",2014,"35-39 years",63,259920,24.2,418670146,9.946e+09,3970239,10545212.6685572,250513885.939864
"3769","Oregon",2015,"15-19 years",34,245552,13.8,450076649,1.1289e+10,4028977,11170990.7750776,280195195.951727
"3770","Oregon",2015,"20-24 years",51,266839,19.1,450076649,1.1289e+10,4028977,11170990.7750776,280195195.951727
"3771","Oregon",2015,"25-29 years",62,276817,22.4,450076649,1.1289e+10,4028977,11170990.7750776,280195195.951727
"3772","Oregon",2015,"30-34 years",51,280157,18.2,450076649,1.1289e+10,4028977,11170990.7750776,280195195.951727
"3773","Oregon",2015,"35-39 years",65,268415,24.2,450076649,1.1289e+10,4028977,11170990.7750776,280195195.951727
"3774","Oregon",2016,"15-19 years",29,246356,11.8,483238859,1.0609e+10,4093465,11805129.8594223,259169187.961788
"3775","Oregon",2016,"20-24 years",60,267766,22.4,483238859,1.0609e+10,4093465,11805129.8594223,259169187.961788
"3776","Oregon",2016,"25-29 years",48,290171,16.5,483238859,1.0609e+10,4093465,11805129.8594223,259169187.961788
"3777","Oregon",2016,"30-34 years",47,284671,16.5,483238859,1.0609e+10,4093465,11805129.8594223,259169187.961788
"3778","Oregon",2016,"35-39 years",67,277479,24.1,483238859,1.0609e+10,4093465,11805129.8594223,259169187.961788
"3779","Oregon",2017,"10-14 years",10,245990,4.1,524704857.666667,1.1585e+10,4142776,12665537.7376587,279643408.188133
"3780","Oregon",2017,"15-19 years",39,246771,15.8,524704857.666667,1.1585e+10,4142776,12665537.7376587,279643408.188133
"3781","Oregon",2017,"20-24 years",58,264707,21.9,524704857.666667,1.1585e+10,4142776,12665537.7376587,279643408.188133
"3782","Oregon",2017,"25-29 years",58,297253,19.5,524704857.666667,1.1585e+10,4142776,12665537.7376587,279643408.188133
"3783","Oregon",2017,"30-34 years",65,289779,22.4,524704857.666667,1.1585e+10,4142776,12665537.7376587,279643408.188133
"3784","Oregon",2017,"35-39 years",65,287529,22.6,524704857.666667,1.1585e+10,4142776,12665537.7376587,279643408.188133
"3785","Oregon",2018,"10-14 years",13,249214,5.2,574083809,1.2381e+10,4190713,13698953.1137064,295438986.158203
"3786","Oregon",2018,"15-19 years",48,246835,19.4,574083809,1.2381e+10,4190713,13698953.1137064,295438986.158203
"3787","Oregon",2018,"20-24 years",68,265773,25.6,574083809,1.2381e+10,4190713,13698953.1137064,295438986.158203
"3788","Oregon",2018,"25-29 years",64,302744,21.1,574083809,1.2381e+10,4190713,13698953.1137064,295438986.158203
"3789","Oregon",2018,"30-34 years",71,293741,24.2,574083809,1.2381e+10,4190713,13698953.1137064,295438986.158203
"3790","Oregon",2018,"35-39 years",60,294348,20.4,574083809,1.2381e+10,4190713,13698953.1137064,295438986.158203
"3791","Oregon",2019,"15-19 years",34,246133,13.8,617403875.333333,1.3269e+10,4217737,14638273.4469535,314599985.726943
"3792","Oregon",2019,"20-24 years",75,264104,28.4,617403875.333333,1.3269e+10,4217737,14638273.4469535,314599985.726943
"3793","Oregon",2019,"25-29 years",73,304531,24,617403875.333333,1.3269e+10,4217737,14638273.4469535,314599985.726943
"3794","Oregon",2019,"30-34 years",79,299753,26.4,617403875.333333,1.3269e+10,4217737,14638273.4469535,314599985.726943
"3795","Oregon",2019,"35-39 years",71,297541,23.9,617403875.333333,1.3269e+10,4217737,14638273.4469535,314599985.726943
"3796","Pennsylvania",1999,"15-19 years",66,848682,7.8,661008912,2.1815e+10,12263805,5389917.01188987,177881171.463506
"3797","Pennsylvania",1999,"20-24 years",99,740343,13.4,661008912,2.1815e+10,12263805,5389917.01188987,177881171.463506
"3798","Pennsylvania",1999,"25-29 years",97,760654,12.8,661008912,2.1815e+10,12263805,5389917.01188987,177881171.463506
"3799","Pennsylvania",1999,"30-34 years",121,829015,14.6,661008912,2.1815e+10,12263805,5389917.01188987,177881171.463506
"3800","Pennsylvania",1999,"35-39 years",147,964553,15.2,661008912,2.1815e+10,12263805,5389917.01188987,177881171.463506
"3801","Pennsylvania",2000,"10-14 years",14,863849,1.6,681973252.666667,2.2472e+10,12281054,5553051.49433157,182981037.295333
"3802","Pennsylvania",2000,"15-19 years",61,850986,7.2,681973252.666667,2.2472e+10,12281054,5553051.49433157,182981037.295333
"3803","Pennsylvania",2000,"20-24 years",98,746086,13.1,681973252.666667,2.2472e+10,12281054,5553051.49433157,182981037.295333
"3804","Pennsylvania",2000,"25-29 years",95,732701,13,681973252.666667,2.2472e+10,12281054,5553051.49433157,182981037.295333
"3805","Pennsylvania",2000,"30-34 years",111,827785,13.4,681973252.666667,2.2472e+10,12281054,5553051.49433157,182981037.295333
"3806","Pennsylvania",2000,"35-39 years",155,951400,16.3,681973252.666667,2.2472e+10,12281054,5553051.49433157,182981037.295333
"3807","Pennsylvania",2001,"10-14 years",11,873510,1.3,731751983.666667,2.2652e+10,12298970,5949701.3462645,184178024.663854
"3808","Pennsylvania",2001,"15-19 years",67,859430,7.8,731751983.666667,2.2652e+10,12298970,5949701.3462645,184178024.663854
"3809","Pennsylvania",2001,"20-24 years",86,770093,11.2,731751983.666667,2.2652e+10,12298970,5949701.3462645,184178024.663854
"3810","Pennsylvania",2001,"25-29 years",109,697766,15.6,731751983.666667,2.2652e+10,12298970,5949701.3462645,184178024.663854
"3811","Pennsylvania",2001,"30-34 years",116,816343,14.2,731751983.666667,2.2652e+10,12298970,5949701.3462645,184178024.663854
"3812","Pennsylvania",2001,"35-39 years",126,919430,13.7,731751983.666667,2.2652e+10,12298970,5949701.3462645,184178024.663854
"3813","Pennsylvania",2002,"10-14 years",13,876455,1.5,778691671.333333,2.267e+10,12331031,6314895.09136205,183845130.224715
"3814","Pennsylvania",2002,"15-19 years",73,868354,8.4,778691671.333333,2.267e+10,12331031,6314895.09136205,183845130.224715
"3815","Pennsylvania",2002,"20-24 years",111,787897,14.1,778691671.333333,2.267e+10,12331031,6314895.09136205,183845130.224715
"3816","Pennsylvania",2002,"25-29 years",94,690461,13.6,778691671.333333,2.267e+10,12331031,6314895.09136205,183845130.224715
"3817","Pennsylvania",2002,"30-34 years",104,803493,12.9,778691671.333333,2.267e+10,12331031,6314895.09136205,183845130.224715
"3818","Pennsylvania",2002,"35-39 years",147,895062,16.4,778691671.333333,2.267e+10,12331031,6314895.09136205,183845130.224715
"3819","Pennsylvania",2003,"10-14 years",18,875375,2.1,831596585.666667,2.3668e+10,12374658,6720158.13016139,191261851.438642
"3820","Pennsylvania",2003,"15-19 years",72,877791,8.2,831596585.666667,2.3668e+10,12374658,6720158.13016139,191261851.438642
"3821","Pennsylvania",2003,"20-24 years",101,804001,12.6,831596585.666667,2.3668e+10,12374658,6720158.13016139,191261851.438642
"3822","Pennsylvania",2003,"25-29 years",87,699951,12.4,831596585.666667,2.3668e+10,12374658,6720158.13016139,191261851.438642
"3823","Pennsylvania",2003,"30-34 years",97,785400,12.4,831596585.666667,2.3668e+10,12374658,6720158.13016139,191261851.438642
"3824","Pennsylvania",2003,"35-39 years",128,872370,14.7,831596585.666667,2.3668e+10,12374658,6720158.13016139,191261851.438642
"3825","Pennsylvania",2004,"10-14 years",14,867742,1.6,883456658.333333,2.6122e+10,12410722,7118495.26831181,210479293.630137
"3826","Pennsylvania",2004,"15-19 years",68,890614,7.6,883456658.333333,2.6122e+10,12410722,7118495.26831181,210479293.630137
"3827","Pennsylvania",2004,"20-24 years",97,810936,12,883456658.333333,2.6122e+10,12410722,7118495.26831181,210479293.630137
"3828","Pennsylvania",2004,"25-29 years",110,716593,15.4,883456658.333333,2.6122e+10,12410722,7118495.26831181,210479293.630137
"3829","Pennsylvania",2004,"30-34 years",102,760151,13.4,883456658.333333,2.6122e+10,12410722,7118495.26831181,210479293.630137
"3830","Pennsylvania",2004,"35-39 years",126,850070,14.8,883456658.333333,2.6122e+10,12410722,7118495.26831181,210479293.630137
"3831","Pennsylvania",2005,"10-14 years",10,852112,1.2,934895981.333333,2.7947e+10,12449990,7509210.70083858,224474075.882792
"3832","Pennsylvania",2005,"15-19 years",61,906077,6.7,934895981.333333,2.7947e+10,12449990,7509210.70083858,224474075.882792
"3833","Pennsylvania",2005,"20-24 years",106,816991,13,934895981.333333,2.7947e+10,12449990,7509210.70083858,224474075.882792
"3834","Pennsylvania",2005,"25-29 years",93,734921,12.7,934895981.333333,2.7947e+10,12449990,7509210.70083858,224474075.882792
"3835","Pennsylvania",2005,"30-34 years",117,733122,16,934895981.333333,2.7947e+10,12449990,7509210.70083858,224474075.882792
"3836","Pennsylvania",2005,"35-39 years",132,837152,15.8,934895981.333333,2.7947e+10,12449990,7509210.70083858,224474075.882792
"3837","Pennsylvania",2006,"15-19 years",53,917397,5.8,984274424,2.961e+10,12510809,7867392.30052989,236675342.098181
"3838","Pennsylvania",2006,"20-24 years",123,828158,14.9,984274424,2.961e+10,12510809,7867392.30052989,236675342.098181
"3839","Pennsylvania",2006,"25-29 years",94,752467,12.5,984274424,2.961e+10,12510809,7867392.30052989,236675342.098181
"3840","Pennsylvania",2006,"30-34 years",100,708505,14.1,984274424,2.961e+10,12510809,7867392.30052989,236675342.098181
"3841","Pennsylvania",2006,"35-39 years",133,834948,15.9,984274424,2.961e+10,12510809,7867392.30052989,236675342.098181
"3842","Pennsylvania",2007,"15-19 years",48,922241,5.2,1034560777.66667,3.1696e+10,12563937,8234367.7596176,252277610.115364
"3843","Pennsylvania",2007,"20-24 years",118,836312,14.1,1034560777.66667,3.1696e+10,12563937,8234367.7596176,252277610.115364
"3844","Pennsylvania",2007,"25-29 years",107,765355,14,1034560777.66667,3.1696e+10,12563937,8234367.7596176,252277610.115364
"3845","Pennsylvania",2007,"30-34 years",97,699423,13.9,1034560777.66667,3.1696e+10,12563937,8234367.7596176,252277610.115364
"3846","Pennsylvania",2007,"35-39 years",137,825545,16.6,1034560777.66667,3.1696e+10,12563937,8234367.7596176,252277610.115364
"3847","Pennsylvania",2008,"15-19 years",57,922093,6.2,1075005515,3.1717e+10,12612285,8523479.40916337,251477032.115909
"3848","Pennsylvania",2008,"20-24 years",109,844073,12.9,1075005515,3.1717e+10,12612285,8523479.40916337,251477032.115909
"3849","Pennsylvania",2008,"25-29 years",119,775864,15.3,1075005515,3.1717e+10,12612285,8523479.40916337,251477032.115909
"3850","Pennsylvania",2008,"30-34 years",112,705068,15.9,1075005515,3.1717e+10,12612285,8523479.40916337,251477032.115909
"3851","Pennsylvania",2008,"35-39 years",123,807688,15.2,1075005515,3.1717e+10,12612285,8523479.40916337,251477032.115909
"3852","Pennsylvania",2009,"10-14 years",18,797025,2.3,1142063482.33333,2.9397e+10,12666858,9016154.45861423,232078073.346997
"3853","Pennsylvania",2009,"15-19 years",64,916709,7,1142063482.33333,2.9397e+10,12666858,9016154.45861423,232078073.346997
"3854","Pennsylvania",2009,"20-24 years",103,860597,12,1142063482.33333,2.9397e+10,12666858,9016154.45861423,232078073.346997
"3855","Pennsylvania",2009,"25-29 years",101,779944,12.9,1142063482.33333,2.9397e+10,12666858,9016154.45861423,232078073.346997
"3856","Pennsylvania",2009,"30-34 years",98,718839,13.6,1142063482.33333,2.9397e+10,12666858,9016154.45861423,232078073.346997
"3857","Pennsylvania",2009,"35-39 years",114,784152,14.5,1142063482.33333,2.9397e+10,12666858,9016154.45861423,232078073.346997
"3858","Pennsylvania",2010,"10-14 years",18,791151,2.3,1200047724.33333,3.1313e+10,12702379,9447424.96136616,246512877.627096
"3859","Pennsylvania",2010,"15-19 years",71,905066,7.8,1200047724.33333,3.1313e+10,12702379,9447424.96136616,246512877.627096
"3860","Pennsylvania",2010,"20-24 years",142,874146,16.2,1200047724.33333,3.1313e+10,12702379,9447424.96136616,246512877.627096
"3861","Pennsylvania",2010,"25-29 years",111,781527,14.2,1200047724.33333,3.1313e+10,12702379,9447424.96136616,246512877.627096
"3862","Pennsylvania",2010,"30-34 years",105,729592,14.4,1200047724.33333,3.1313e+10,12702379,9447424.96136616,246512877.627096
"3863","Pennsylvania",2010,"35-39 years",124,764287,16.2,1200047724.33333,3.1313e+10,12702379,9447424.96136616,246512877.627096
"3864","Pennsylvania",2011,"15-19 years",69,886367,7.8,1224151448,3.2657e+10,12742886,9606547.9044543,256276325.472895
"3865","Pennsylvania",2011,"20-24 years",129,884157,14.6,1224151448,3.2657e+10,12742886,9606547.9044543,256276325.472895
"3866","Pennsylvania",2011,"25-29 years",134,796493,16.8,1224151448,3.2657e+10,12742886,9606547.9044543,256276325.472895
"3867","Pennsylvania",2011,"30-34 years",121,750522,16.1,1224151448,3.2657e+10,12742886,9606547.9044543,256276325.472895
"3868","Pennsylvania",2011,"35-39 years",121,729924,16.6,1224151448,3.2657e+10,12742886,9606547.9044543,256276325.472895
"3869","Pennsylvania",2012,"10-14 years",10,778466,1.3,1251530603.66667,3.3498e+10,12763536,9805516.30572176,262450781.664266
"3870","Pennsylvania",2012,"15-19 years",60,866475,6.9,1251530603.66667,3.3498e+10,12763536,9805516.30572176,262450781.664266
"3871","Pennsylvania",2012,"20-24 years",137,889526,15.4,1251530603.66667,3.3498e+10,12763536,9805516.30572176,262450781.664266
"3872","Pennsylvania",2012,"25-29 years",127,809102,15.7,1251530603.66667,3.3498e+10,12763536,9805516.30572176,262450781.664266
"3873","Pennsylvania",2012,"30-34 years",115,767429,15,1251530603.66667,3.3498e+10,12763536,9805516.30572176,262450781.664266
"3874","Pennsylvania",2012,"35-39 years",118,716664,16.5,1251530603.66667,3.3498e+10,12763536,9805516.30572176,262450781.664266
"3875","Pennsylvania",2013,"10-14 years",17,771662,2.2,1280871168,3.4131e+10,12773801,10027329.9075193,267195332.070697
"3876","Pennsylvania",2013,"15-19 years",69,847160,8.1,1280871168,3.4131e+10,12773801,10027329.9075193,267195332.070697
"3877","Pennsylvania",2013,"20-24 years",140,879038,15.9,1280871168,3.4131e+10,12773801,10027329.9075193,267195332.070697
"3878","Pennsylvania",2013,"25-29 years",128,829300,15.4,1280871168,3.4131e+10,12773801,10027329.9075193,267195332.070697
"3879","Pennsylvania",2013,"30-34 years",107,782533,13.7,1280871168,3.4131e+10,12773801,10027329.9075193,267195332.070697
"3880","Pennsylvania",2013,"35-39 years",115,717180,16,1280871168,3.4131e+10,12773801,10027329.9075193,267195332.070697
"3881","Pennsylvania",2014,"15-19 years",55,835704,6.6,1336203284,3.5161e+10,12787209,10449530.3392632,274970089.250907
"3882","Pennsylvania",2014,"20-24 years",129,868803,14.8,1336203284,3.5161e+10,12787209,10449530.3392632,274970089.250907
"3883","Pennsylvania",2014,"25-29 years",119,848709,14,1336203284,3.5161e+10,12787209,10449530.3392632,274970089.250907
"3884","Pennsylvania",2014,"30-34 years",119,791449,15,1336203284,3.5161e+10,12787209,10449530.3392632,274970089.250907
"3885","Pennsylvania",2014,"35-39 years",112,725603,15.4,1336203284,3.5161e+10,12787209,10449530.3392632,274970089.250907
"3886","Pennsylvania",2015,"10-14 years",13,759962,1.7,1414738231,3.6408e+10,12802503,11050481.5425546,284381890.010102
"3887","Pennsylvania",2015,"15-19 years",71,830291,8.6,1414738231,3.6408e+10,12802503,11050481.5425546,284381890.010102
"3888","Pennsylvania",2015,"20-24 years",135,853475,15.8,1414738231,3.6408e+10,12802503,11050481.5425546,284381890.010102
"3889","Pennsylvania",2015,"25-29 years",150,862946,17.4,1414738231,3.6408e+10,12802503,11050481.5425546,284381890.010102
"3890","Pennsylvania",2015,"30-34 years",122,800121,15.2,1414738231,3.6408e+10,12802503,11050481.5425546,284381890.010102
"3891","Pennsylvania",2015,"35-39 years",131,740416,17.7,1414738231,3.6408e+10,12802503,11050481.5425546,284381890.010102
"3892","Pennsylvania",2016,"10-14 years",18,754496,2.4,1506626080.66667,3.7501e+10,12784227,11785038.5531066,293338032.874416
"3893","Pennsylvania",2016,"15-19 years",79,823097,9.6,1506626080.66667,3.7501e+10,12784227,11785038.5531066,293338032.874416
"3894","Pennsylvania",2016,"20-24 years",145,841422,17.2,1506626080.66667,3.7501e+10,12784227,11785038.5531066,293338032.874416
"3895","Pennsylvania",2016,"25-29 years",151,868634,17.4,1506626080.66667,3.7501e+10,12784227,11785038.5531066,293338032.874416
"3896","Pennsylvania",2016,"30-34 years",143,809077,17.7,1506626080.66667,3.7501e+10,12784227,11785038.5531066,293338032.874416
"3897","Pennsylvania",2016,"35-39 years",145,754790,19.2,1506626080.66667,3.7501e+10,12784227,11785038.5531066,293338032.874416
"3898","Pennsylvania",2017,"10-14 years",14,755134,1.9,1587858797,3.8922e+10,12805537,12399782.976692,303946644.330495
"3899","Pennsylvania",2017,"15-19 years",83,816354,10.2,1587858797,3.8922e+10,12805537,12399782.976692,303946644.330495
"3900","Pennsylvania",2017,"20-24 years",171,831604,20.6,1587858797,3.8922e+10,12805537,12399782.976692,303946644.330495
"3901","Pennsylvania",2017,"25-29 years",144,871354,16.5,1587858797,3.8922e+10,12805537,12399782.976692,303946644.330495
"3902","Pennsylvania",2017,"30-34 years",146,817235,17.9,1587858797,3.8922e+10,12805537,12399782.976692,303946644.330495
"3903","Pennsylvania",2017,"35-39 years",138,769813,17.9,1587858797,3.8922e+10,12805537,12399782.976692,303946644.330495
